Title,Company,Ratings,Reviews,Experience,Salary,Location,Job_Post_History,URL,Search_Term
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471574200186448&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471574200186448&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471574200186448&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471574200186448&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471574200186448&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471574200186448&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471574200186448&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=16471574200186448&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471574687973827&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471574687973827&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471574687973827&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471574687973827&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471574687973827&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471574687973827&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471574687973827&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=16471574687973827&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471575166109653&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471575166109653&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471575166109653&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471575166109653&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471575166109653&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471575166109653&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471575166109653&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=16471575166109653&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471575770558883&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471575770558883&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471575770558883&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471575770558883&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471575770558883&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471575770558883&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471575770558883&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=16471575770558883&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=1647157626207526&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=1647157626207526&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=1647157626207526&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=1647157626207526&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=1647157626207526&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=1647157626207526&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=1647157626207526&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=1647157626207526&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471576725027994&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471576725027994&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471576725027994&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471576725027994&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471576725027994&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471576725027994&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471576725027994&xp=18&px=1,UI/UX
UI / UX Designer,Fortunesoft IT Innovations Pvt. Ltd.,3.9,(10 Reviews),2-5 Yrs,Not disclosed,"Kochi/Cochin, Chennai, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-ui-ux-designer-fortunesoft-it-innovations-pvt-ltd-kochi-cochin-chennai-bangalore-bengaluru-2-to-5-years-220222008921?src=jobsearchDesk&sid=16471576725027994&xp=19&px=1,UI/UX
UX Designer / UI Developer,Agiline India Pvt Ltd,4.3,(4 Reviews),4-7 Yrs,"4,00,000 - 7,00,000 PA.","Madurai, Salem, Bangalore/Bengaluru",1 Day Ago,https://www.naukri.com/job-listings-ux-designer-ui-developer-agiline-india-pvt-ltd-madurai-salem-bangalore-bengaluru-4-to-7-years-110322003799?src=jobsearchDesk&sid=16471577210808490&xp=2&px=1,UI/UX
UI UX Designer and Developer,BLAZECLAN TECHNOLOGIES PRIVATE LIMITED,4.1,(46 Reviews),4-8 Yrs,Not disclosed,"Pune, Ahmedabad",1 Day Ago,https://www.naukri.com/job-listings-ui-ux-designer-and-developer-blazeclan-technologies-private-limited-pune-ahmedabad-4-to-8-years-110322008385?src=jobsearchDesk&sid=16471577210808490&xp=7&px=1,UI/UX
HCL Software (Products) hiring For UI/UX designer--Jigani location,Hcl Software,3.8,(15993 Reviews),3-6 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-hcl-software-products-hiring-for-ui-ux-designer-jigani-location-hcl-software-bangalore-bengaluru-3-to-6-years-100322005819?src=jobsearchDesk&sid=16471577210808490&xp=8&px=1,UI/UX
Required Urgently || UI/UX Designer || Webkul Software Pvt Ltd,Webkul Software Private Limited,3.9,(76 Reviews),0-5 Yrs,"3,25,000 - 8,25,000 PA.",Noida,11 Days Ago,https://www.naukri.com/job-listings-required-urgently-ui-ux-designer-webkul-software-pvt-ltd-webkul-software-private-limited-noida-0-to-5-years-010322007374?src=jobsearchDesk&sid=16471577210808490&xp=11&px=1,UI/UX
Senior UI/UX Designer,Soliton Technologies Private Limited,4.5,(6 Reviews),5-10 Yrs,Not disclosed,"Chennai, Coimbatore, Bangalore/Bengaluru",4 Days Ago,https://www.naukri.com/job-listings-senior-ui-ux-designer-soliton-technologies-private-limited-chennai-coimbatore-bangalore-bengaluru-5-to-10-years-170122008498?src=jobsearchDesk&sid=16471577210808490&xp=15&px=1,UI/UX
Sr . UX / UI Designer,LANGOOR DIGITAL PVT LTD,3.6,(8 Reviews),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,2 Days Ago,https://www.naukri.com/job-listings-sr-ux-ui-designer-langoor-digital-pvt-ltd-bangalore-bengaluru-5-to-10-years-100322500765?src=jobsearchDesk&sid=16471577210808490&xp=16&px=1,UI/UX
Sr UI / UX Designer,Fareportal,3,(469 Reviews),8-13 Yrs,Not disclosed,Delhi / NCR,11 Days Ago,https://www.naukri.com/job-listings-sr-ui-ux-designer-fareportal-india-pvt-ltd-delhi-ncr-8-to-13-years-010322905130?src=jobsearchDesk&sid=16471577210808490&xp=18&px=1,UI/UX
